stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding
1,1,Washington St opp Ruggles St,,,,42.330957,-71.082754,,,https://www.mbta.com/stops/1,,0,,1
10,10,Theo Glynn Way @ Newmarket Sq,,,,42.330555,-71.068787,,,https://www.mbta.com/stops/10,,0,,1
10000,10000,Tremont St opp Temple Pl,,,,42.355692,-71.062911,,,https://www.mbta.com/stops/10000,,0,,1
10003,10003,Albany St opp Randall St,,,,42.331591,-71.076237,,,https://www.mbta.com/stops/10003,,0,,0
10005,10005,Albany St opp E Concord St,,,,42.335017,-71.071280,,,https://www.mbta.com/stops/10005,,0,,1
10006,10006,Albany St opp E Newton St,,,,42.335814,-71.070135,,,https://www.mbta.com/stops/10006,,0,,1
10007,10007,540 Albany St opp Wareham St,,,,42.338372,-71.066556,,,https://www.mbta.com/stops/10007,,0,,1
10008,10008,Albany St opp Randolph St,,,,42.339915,-71.064356,,,https://www.mbta.com/stops/10008,,0,,0
10009,10009,High St @ Duck Lane,,,,42.214986,-70.915924,,,https://www.mbta.com/stops/10009,,0,,0
1001,1001,Newton St @ Arlington Rd,,,,42.307661,-71.169522,,,https://www.mbta.com/stops/1001,,0,,0
10010,10010,Southampton St @ Newmarket St,,,,42.330944,-71.064621,,,https://www.mbta.com/stops/10010,,0,,0
10011,10011,Albany St @ Randolph St,,,,42.340162,-71.064227,,,https://www.mbta.com/stops/10011,,0,,1
10012,10012,Albany St @ Wareham St,,,,42.338361,-71.066667,,,https://www.mbta.com/stops/10012,,0,,1
10013,10013,Albany St @ E Dedham St,,,,42.337556,-71.067875,,,https://www.mbta.com/stops/10013,,0,,1
10014,10014,Albany St opp Boston Medical,,,,42.334342,-71.072226,,,https://www.mbta.com/stops/10014,,0,,1
10015,10015,Harrison Ave @ E Newton St,,,,42.337402,-71.072162,,,https://www.mbta.com/stops/10015,,0,,1
10016,10016,TradeCenter 128,,,,42.499312,-71.162566,,,https://www.mbta.com/stops/10016,,0,,0
10031,10031,E 1st St @ P St,,,,42.338307,-71.027132,,,https://www.mbta.com/stops/10031,,0,,0
10032,10032,E 1st St opp O St,,,,42.338274,-71.029203,,,https://www.mbta.com/stops/10032,,0,,0
10033,10033,E 1st St @ O St,,,,42.338176,-71.029444,,,https://www.mbta.com/stops/10033,,0,,0
101,101,Massachusetts Ave @ Sidney St,,,,42.362988,-71.099486,,,https://www.mbta.com/stops/101,,0,,0
10100,10100,Albany St @ Randall St,,,,42.331675,-71.076347,,,https://www.mbta.com/stops/10100,,0,,0
10101,10101,Melnea Cass Blvd @ Harrison Ave,,,,42.332066,-71.079147,,,https://www.mbta.com/stops/10101,,0,,0
10134,10134,Massachusetts Ave @ NStar,,,,42.324778,-71.065219,,,https://www.mbta.com/stops/10134,,0,,1
102,102,Massachusetts Ave @ Prospect St,,,,42.365291,-71.103404,,,https://www.mbta.com/stops/102,,0,,1
1026,1026,Chestnut Hill Ave @ Veronica Smith Ctr,,,,42.347693,-71.153921,,,https://www.mbta.com/stops/1026,,0,,0
1027,1027,Chestnut Hill Ave @ Englewood Ave,,,,42.337121,-71.152079,,,https://www.mbta.com/stops/1027,,0,,1
1028,1028,Chestnut Hill Ave @ Commonwealth Ave,,,,42.337951,-71.153084,,,https://www.mbta.com/stops/1028,,0,,1
1029,1029,Chestnut Hill Ave @ Commonwealth Ave,,,,42.338312,-71.153451,,,https://www.mbta.com/stops/1029,,0,,1
1030,1030,Chestnut Hill Ave @ Strathmore Rd,,,,42.340260,-71.155274,,,https://www.mbta.com/stops/1030,,0,,1
1031,1031,Chestnut Hill Ave @ Chiswick Rd,,,,42.341096,-71.154737,,,https://www.mbta.com/stops/1031,,0,,1
1032,1032,Chestnut Hill Ave opp Wiltshire Rd,,,,42.343065,-71.153469,,,https://www.mbta.com/stops/1032,,0,,1
1033,1033,Chestnut Hill Ave @ Wallingford Rd,,,,42.344607,-71.153220,,,https://www.mbta.com/stops/1033,,0,,1
1034,1034,Chestnut Hill Ave @ Union St,,,,42.346123,-71.152997,,,https://www.mbta.com/stops/1034,,0,,0
1035,1035,Market St @ Washington St,,,,42.349261,-71.153309,,,https://www.mbta.com/stops/1035,,0,,1
1036,1036,Market St @ Sparhawk St,,,,42.351738,-71.151763,,,https://www.mbta.com/stops/1036,,0,,1
1038,1038,Market St @ Gardena St,,,,42.354227,-71.150236,,,https://www.mbta.com/stops/1038,,0,,1
1039,1039,Market St @ N Beacon St,,,,42.355569,-71.149366,,,https://www.mbta.com/stops/1039,,0,,1
104,104,Massachusetts Ave @ Bigelow St,,,,42.366837,-71.106017,,,https://www.mbta.com/stops/104,,0,,0
1040,1040,Market St @ Guest St,,,,42.357313,-71.148285,,,https://www.mbta.com/stops/1040,,0,,1
1041,1041,Market St @ Centola St,,,,42.359279,-71.147082,,,https://www.mbta.com/stops/1041,,0,,1
10413,10413,Columbus Ave @ Weld Ave,,,,42.315067,-71.097752,,,https://www.mbta.com/stops/10413,,0,,0
10417,10417,American Legion Hwy @ Blue Hill Ave,,,,42.298267,-71.087238,,,https://www.mbta.com/stops/10417,,0,,0
10418,10418,American Legion Hwy opp Franklin Hill Ave,,,,42.295828,-71.092507,,,https://www.mbta.com/stops/10418,,0,,0
10419,10419,American Legion Hwy @ Canterbury St,,,,42.285933,-71.109847,,,https://www.mbta.com/stops/10419,,0,,0
1042,1042,Market St @ Lothrop St,,,,42.360459,-71.146341,,,https://www.mbta.com/stops/1042,,0,,2
10420,10420,opp 150 American Legion Hwy,,,,42.294747,-71.093301,,,https://www.mbta.com/stops/10420,,0,,0
10421,10421,American Legion Hwy @ Walk Hill St,,,,42.287688,-71.106954,,,https://www.mbta.com/stops/10421,,0,,0
10422,10422,American Legion Hwy opp Shopping Center,,,,42.284762,-71.111695,,,https://www.mbta.com/stops/10422,,0,,0
10423,10423,American Legion Hwy @ Stella Rd,,,,42.280752,-71.116254,,,https://www.mbta.com/stops/10423,,0,,0
10424,10424,American Legion Hwy @ Cummins Hwy,,,,42.278467,-71.116716,,,https://www.mbta.com/stops/10424,,0,,0
10425,10425,American Legion Hwy opp Shopping Mall,,,,42.274382,-71.116781,,,https://www.mbta.com/stops/10425,,0,,0
10426,10426,American Legion Hwy @ Army Reserve,,,,42.284246,-71.112437,,,https://www.mbta.com/stops/10426,,0,,0
10427,10427,American Legion Hwy opp Kingbird Rd,,,,42.293255,-71.094593,,,https://www.mbta.com/stops/10427,,0,,0
1043,1043,Western Ave @ Mackin St,,,,42.361668,-71.144413,,,https://www.mbta.com/stops/1043,,0,,1
1044,1044,Western Ave @ Richardson St,,,,42.361897,-71.143279,,,https://www.mbta.com/stops/1044,,0,,1
1045,1045,450 Western Ave,,,,42.362164,-71.141783,,,https://www.mbta.com/stops/1045,,0,,1
1046,1046,Western Ave @ Litchfield St,,,,42.362531,-71.139786,,,https://www.mbta.com/stops/1046,,0,,0
1049,1049,Western Ave @ Everett St,,,,42.363093,-71.135443,,,https://www.mbta.com/stops/1049,,0,,0
1051,1051,Western Ave @ Travis St,,,,42.363248,-71.128518,,,https://www.mbta.com/stops/1051,,0,,1
1052,1052,130 Western Ave,,,,42.363526,-71.125043,,,https://www.mbta.com/stops/1052,,0,,1
10522,10522,Circuit Dr @ Glen Ln,,,,42.305104,-71.094684,,,https://www.mbta.com/stops/10522,,0,,1
1053,1053,Western Ave @ Genzyme,,,,42.363915,-71.119805,,,https://www.mbta.com/stops/1053,,0,,1
10540,10540,Morton St @ Evans St,,,,42.280886,-71.084654,,,https://www.mbta.com/stops/10540,,0,,1
1055,1055,River St opp Blackstone St,,,,42.361913,-71.114378,,,https://www.mbta.com/stops/1055,,0,,0
1056,1056,River St @ Fairmont St,,,,42.362565,-71.112387,,,https://www.mbta.com/stops/1056,,0,,0
10569,10569,2165 Dorchester Ave,,,,42.276285,-71.067029,,,https://www.mbta.com/stops/10569,,0,,1
1057,1057,River St @ Kelly Rd,,,,42.363156,-71.110605,,,https://www.mbta.com/stops/1057,,0,,0
1058,1058,River St @ Pleasant St,,,,42.363850,-71.108586,,,https://www.mbta.com/stops/1058,,0,,0
10582,10582,River St opp Fremont St,,,,42.269983,-71.089868,,,https://www.mbta.com/stops/10582,,0,,0
10590,10590,Massachusetts Ave @ Washington St,,,,42.336621,-71.076956,,,https://www.mbta.com/stops/10590,,0,,0
106,106,Massachusetts Ave @ Hancock St,,,,42.368390,-71.108618,,,https://www.mbta.com/stops/106,,0,,1
1060,1060,Magazine St @ Green St,,,,42.365114,-71.104311,,,https://www.mbta.com/stops/1060,,0,,1
10603,10603,Washington St @ Durnell Ave,,,,42.282287,-71.132671,,,https://www.mbta.com/stops/10603,,0,,0
1061,1061,Western Ave @ Kinnaird St,,,,42.364952,-71.108901,,,https://www.mbta.com/stops/1061,,0,,1
10612,10612,Washington St opp W Boundary Rd,,,,42.267920,-71.149996,,,https://www.mbta.com/stops/10612,,0,,0
10618,10618,Washington St @ Sumner St,,,,42.256411,-71.163235,,,https://www.mbta.com/stops/10618,,0,,0
1062,1062,Western Ave @ Howard St,,,,42.364798,-71.110649,,,https://www.mbta.com/stops/1062,,0,,0
10625,10625,Washington St opp Heron St,,,,42.268830,-71.148551,,,https://www.mbta.com/stops/10625,,0,,0
10633,10633,Washington St @ Rosecliff St,,,,42.282087,-71.132727,,,https://www.mbta.com/stops/10633,,0,,0
1064,1064,Western Ave @ Putnam Ave,,,,42.364492,-71.114114,,,https://www.mbta.com/stops/1064,,0,,0
1067,1067,Western Ave opp Genzyme,,,,42.364074,-71.119704,,,https://www.mbta.com/stops/1067,,0,,1
1068,1068,125 Western Ave,,,,42.363686,-71.124387,,,https://www.mbta.com/stops/1068,,0,,1
107,107,Massachusetts Ave @ Dana St,,,,42.369265,-71.110773,,,https://www.mbta.com/stops/107,,0,,1
1070,1070,Western Ave @ N Harvard St,,,,42.363284,-71.129148,,,https://www.mbta.com/stops/1070,,0,,1
1071,1071,Western Ave opp Riverdale St,,,,42.363253,-71.132079,,,https://www.mbta.com/stops/1071,,0,,1
1072,1072,Western Ave @ Everett St,,,,42.363179,-71.135542,,,https://www.mbta.com/stops/1072,,0,,1
1074,1074,367 Western Ave opp Brighton Mills Mall,,,,42.362807,-71.138519,,,https://www.mbta.com/stops/1074,,0,,1
1075,1075,Western Ave opp Litchfield St,,,,42.362662,-71.139575,,,https://www.mbta.com/stops/1075,,0,,1
1076,1076,445 Western Ave,,,,42.362341,-71.141360,,,https://www.mbta.com/stops/1076,,0,,0
10768,10768,Centre St @ Grove St,,,,42.268863,-71.161907,,,https://www.mbta.com/stops/10768,,0,,0
10769,10769,Centre St @ Grove St,,,,42.268891,-71.161806,,,https://www.mbta.com/stops/10769,,0,,0
1077,1077,Western Ave opp Richardson St,,,,42.361858,-71.144012,,,https://www.mbta.com/stops/1077,,0,,0
10777,10777,Spring St @ Cass St,,,,42.277170,-71.164194,,,https://www.mbta.com/stops/10777,,0,,1
1079,1079,Market St @ Vineland St,,,,42.356921,-71.148686,,,https://www.mbta.com/stops/1079,,0,,1
108,108,Massachusetts Ave @ Trowbridge St,,,,42.370270,-71.112998,,,https://www.mbta.com/stops/108,,0,,1
1081,1081,Market St opp Gardena St,,,,42.354329,-71.150346,,,https://www.mbta.com/stops/1081,,0,,1
10820,10820,Veterans Hospital West Roxbury,,,,42.274823,-71.172103,,,https://www.mbta.com/stops/10820,,0,,1
10821,10821,Charles Park Rd @ VFW Pkwy,,,,42.276826,-71.172521,,,https://www.mbta.com/stops/10821,,0,,0
1083,1083,Market St @ Arlington St,,,,42.351510,-71.152061,,,https://www.mbta.com/stops/1083,,0,,1
10830,10830,5 Charles Park Rd,,,,42.276931,-71.172561,,,https://www.mbta.com/stops/10830,,0,,1
10832,10832,Dedham Mall @ Old Navy,,,,42.253872,-71.168630,,,https://www.mbta.com/stops/10832,,0,,1
10833,10833,Dedham Mall @ Stop & Shop,,,,42.258725,-71.168530,,,https://www.mbta.com/stops/10833,,0,,1
1084,1084,Chestnut Hill Ave @ Washington St,,,,42.349027,-71.153531,,,https://www.mbta.com/stops/1084,,0,,0
1085,1085,Chestnut Hill Ave @ Academy Hill Rd,,,,42.347089,-71.153750,,,https://www.mbta.com/stops/1085,,0,,0
1086,1086,Chestnut Hill Ave @ Jackson Ave,,,,42.344738,-71.153293,,,https://www.mbta.com/stops/1086,,0,,1
1087,1087,Chestnut Hill Ave @ Wiltshire Rd,,,,42.343049,-71.153613,,,https://www.mbta.com/stops/1087,,0,,1
1088,1088,Chestnut Hill Ave @ Embassy Rd,,,,42.341436,-71.154691,,,https://www.mbta.com/stops/1088,,0,,1
1089,1089,Chestnut Hill Ave @ South St,,,,42.340486,-71.155288,,,https://www.mbta.com/stops/1089,,0,,1
109,109,Massachusetts Ave @ Bow St,,,,42.372099,-71.115371,,,https://www.mbta.com/stops/109,,0,,1
1090,1090,Chestnut Hill Ave @ Commonwealth Ave,,,,42.338330,-71.153702,,,https://www.mbta.com/stops/1090,,0,,1
1092,1092,Chestnut Hill Ave @ Beacon St,,,,42.336219,-71.151237,,,https://www.mbta.com/stops/1092,,0,,1
10923,10923,Cummins Hwy @ Wood Ave,,,,42.274133,-71.109187,,,https://www.mbta.com/stops/10923,,0,,1
1093,1093,Faneuil St @ Brackett St,,,,42.351893,-71.165214,,,https://www.mbta.com/stops/1093,,0,,0
1094,1094,Faneuil St @ Fairbanks St,,,,42.352366,-71.163015,,,https://www.mbta.com/stops/1094,,0,,0
1095,1095,Faneuil St @ Oakland St,,,,42.352600,-71.160686,,,https://www.mbta.com/stops/1095,,0,,1
1097,1097,Faneuil St @ S Hobart St,,,,42.353970,-71.158134,,,https://www.mbta.com/stops/1097,,0,,0
1098,1098,Hobart St @ Falkland St,,,,42.354858,-71.158565,,,https://www.mbta.com/stops/1098,,0,,0
109802,109802,Saratoga St @ Teragram St,,,,42.383937,-70.999451,,,https://www.mbta.com/stops/109802,,0,,0
109804,109804,Main St @ Pleasant St,,,,42.382330,-70.991479,,,https://www.mbta.com/stops/109804,,0,,0
109805,109805,Main St @ Beal St,,,,42.382135,-70.988960,,,https://www.mbta.com/stops/109805,,0,,0
109807,109807,Hermon St @ Lincoln St,,,,42.379617,-70.985872,,,https://www.mbta.com/stops/109807,,0,,1
109808,109808,Hermon St opp Belcher St,,,,42.378273,-70.985764,,,https://www.mbta.com/stops/109808,,0,,0
109809,109809,Pauline St opp Woodside Ave,,,,42.375909,-70.987693,,,https://www.mbta.com/stops/109809,,0,,1
109810,109810,Pauline St @ Pleasant St,,,,42.374436,-70.991198,,,https://www.mbta.com/stops/109810,,0,,0
109811,109811,Pleasant St @ Somerset Ave,,,,42.373180,-70.989766,,,https://www.mbta.com/stops/109811,,0,,0
109812,109812,Pleasant St @ Bartlett Rd,,,,42.372904,-70.987328,,,https://www.mbta.com/stops/109812,,0,,0
109814,109814,Pleasant St @ Sunnyside Ave,,,,42.372595,-70.984668,,,https://www.mbta.com/stops/109814,,0,,0
109815,109815,Pleasant St @ Seaview Ave,,,,42.372389,-70.982920,,,https://www.mbta.com/stops/109815,,0,,0
109816,109816,Pleasant St @ Winthrop St,,,,42.372198,-70.981132,,,https://www.mbta.com/stops/109816,,0,,0
109817,109817,Washington Ave opp Willow Ave,,,,42.372168,-70.978521,,,https://www.mbta.com/stops/109817,,0,,0
109818,109818,Washington Ave opp Lewis Ave,,,,42.372021,-70.976842,,,https://www.mbta.com/stops/109818,,0,,0
109819,109819,Washington Ave opp River Rd,,,,42.371900,-70.974424,,,https://www.mbta.com/stops/109819,,0,,0
109820,109820,Washington Ave opp Veterans Rd,,,,42.372456,-70.971910,,,https://www.mbta.com/stops/109820,,0,,1
109821,109821,Veterans Rd @ Washington Ave,,,,42.372701,-70.971585,,,https://www.mbta.com/stops/109821,,0,,0
109822,109822,Veterans Rd @ Cutler St,,,,42.374284,-70.972804,,,https://www.mbta.com/stops/109822,,0,,0
109823,109823,Veterans Rd @ Levy Bramson Way,,,,42.375878,-70.974020,,,https://www.mbta.com/stops/109823,,0,,0
109824,109824,Veterans Rd opp Seafoam Ave,,,,42.377434,-70.974987,,,https://www.mbta.com/stops/109824,,0,,0
109825,109825,Veterans Rd @ Hadassah Way,,,,42.378929,-70.975801,,,https://www.mbta.com/stops/109825,,0,,0
109826,109826,Veterans Rd @ Shirley St,,,,42.381135,-70.975503,,,https://www.mbta.com/stops/109826,,0,,0
109827,109827,Veterans Rd @ Locust St,,,,42.382563,-70.973827,,,https://www.mbta.com/stops/109827,,0,,0
109828,109828,Crest Ave @ Grovers Ave,,,,42.384521,-70.973152,,,https://www.mbta.com/stops/109828,,0,,0
109829,109829,Crest Ave @ Highland Ave,,,,42.386455,-70.975745,,,https://www.mbta.com/stops/109829,,0,,0
109830,109830,Revere St opp Summit Ave,,,,42.384736,-70.978052,,,https://www.mbta.com/stops/109830,,0,,1
109831,109831,Revere St @ Governors Dr,,,,42.382480,-70.980365,,,https://www.mbta.com/stops/109831,,0,,0
109832,109832,Revere St @ Winthrop St,,,,42.381670,-70.982270,,,https://www.mbta.com/stops/109832,,0,,0
109834,109834,Main St @ Douglas St,,,,42.381999,-70.986122,,,https://www.mbta.com/stops/109834,,0,,0
109835,109835,Main St @ Fairview St,,,,42.382255,-70.988942,,,https://www.mbta.com/stops/109835,,0,,0
109836,109836,Main St @ Pleasant St,,,,42.382470,-70.991716,,,https://www.mbta.com/stops/109836,,0,,0
109838,109838,Saratoga St opp Teragram St,,,,42.383963,-70.999159,,,https://www.mbta.com/stops/109838,,0,,0
109841,109841,Shirley St opp Moore St,,,,42.370713,-70.970441,,,https://www.mbta.com/stops/109841,,0,,1
109842,109842,Shirley St opp Crystal Cove Ave,,,,42.369467,-70.971284,,,https://www.mbta.com/stops/109842,,0,,0
109843,109843,Shirley St @ Winthrop Yacht Club,,,,42.368585,-70.971705,,,https://www.mbta.com/stops/109843,,0,,0
109844,109844,Shirley St @ Pontos St,,,,42.365380,-70.969320,,,https://www.mbta.com/stops/109844,,0,,0
109845,109845,Shirley St @ Petrel St,,,,42.363754,-70.970139,,,https://www.mbta.com/stops/109845,,0,,0
109846,109846,Shirley St opp Yirrell Beach,,,,42.363030,-70.970390,,,https://www.mbta.com/stops/109846,,0,,0
109847,109847,Shirley St @ Nerious St,,,,42.362146,-70.970600,,,https://www.mbta.com/stops/109847,,0,,0
109848,109848,Shirley St @ Bay View Ave,,,,42.360982,-70.970887,,,https://www.mbta.com/stops/109848,,0,,0
109849,109849,Tafts Ave @ Otis St,,,,42.358897,-70.970587,,,https://www.mbta.com/stops/109849,,0,,0
109850,109850,Tafts Ave @ Townsend St,,,,42.358426,-70.970394,,,https://www.mbta.com/stops/109850,,0,,0
109853,109853,Deer Island - MWRA Gate,,,,42.355744,-70.968137,,,https://www.mbta.com/stops/109853,,0,,0
109856,109856,Tafts Ave opp Townsend St,,,,42.358415,-70.970200,,,https://www.mbta.com/stops/109856,,0,,0
109857,109857,Tafts Ave @ Otis St,,,,42.358937,-70.970453,,,https://www.mbta.com/stops/109857,,0,,0
109858,109858,Shirley St @ Bay View Ave,,,,42.360776,-70.970795,,,https://www.mbta.com/stops/109858,,0,,0
109859,109859,Shirley St @ Nerious St,,,,42.361946,-70.970483,,,https://www.mbta.com/stops/109859,,0,,0
109860,109860,Shirley St @ Yirrell Beach,,,,42.362996,-70.970216,,,https://www.mbta.com/stops/109860,,0,,0
109861,109861,Shirley St @ Petrel St,,,,42.363542,-70.970071,,,https://www.mbta.com/stops/109861,,0,,0
109862,109862,Shirley St opp Pontos St,,,,42.365243,-70.969210,,,https://www.mbta.com/stops/109862,,0,,2
109863,109863,Shirley St opp Winthrop Yacht Club,,,,42.368589,-70.971565,,,https://www.mbta.com/stops/109863,,0,,2
109864,109864,Shirley St @ Crystal Cove Ave,,,,42.369295,-70.971194,,,https://www.mbta.com/stops/109864,,0,,0
109865,109865,Shirley St @ Moore St,,,,42.370549,-70.970361,,,https://www.mbta.com/stops/109865,,0,,0
109868,109868,Main St @ Hermon St,,,,42.381889,-70.986150,,,https://www.mbta.com/stops/109868,,0,,0
109870,109870,Main St @ Winthrop St,,,,42.381544,-70.982478,,,https://www.mbta.com/stops/109870,,0,,0
109871,109871,Revere St opp Governors Dr,,,,42.382314,-70.980466,,,https://www.mbta.com/stops/109871,,0,,0
109872,109872,Revere St @ Summit Ave,,,,42.384712,-70.977889,,,https://www.mbta.com/stops/109872,,0,,0
109873,109873,Revere St @ Crest Ave,,,,42.386434,-70.975916,,,https://www.mbta.com/stops/109873,,0,,0
109874,109874,Crest Ave @ Grovers Ave,,,,42.384428,-70.973253,,,https://www.mbta.com/stops/109874,,0,,0
109875,109875,Beach Rd @ Locust St,,,,42.382589,-70.973709,,,https://www.mbta.com/stops/109875,,0,,0
109877,109877,Shirley St opp Coral Ave,,,,42.379054,-70.975001,,,https://www.mbta.com/stops/109877,,0,,0
109878,109878,Shirley St opp Seafoam Ave,,,,42.377526,-70.974688,,,https://www.mbta.com/stops/109878,,0,,0
109879,109879,Shirley St @ Levy Bramson Way,,,,42.376141,-70.973918,,,https://www.mbta.com/stops/109879,,0,,0
109880,109880,Shirley St @ Cutler St,,,,42.374554,-70.972555,,,https://www.mbta.com/stops/109880,,0,,0
109883,109883,Washington Ave @ River Rd,,,,42.372069,-70.974240,,,https://www.mbta.com/stops/109883,,0,,0
109884,109884,Washington Ave @ Lewis Ave,,,,42.372114,-70.976577,,,https://www.mbta.com/stops/109884,,0,,0
109885,109885,Washington Ave @ Willow Ave,,,,42.372280,-70.978265,,,https://www.mbta.com/stops/109885,,0,,0
109886,109886,Washington Ave @ Winthrop St,,,,42.372303,-70.980875,,,https://www.mbta.com/stops/109886,,0,,0
109887,109887,Pleasant St @ Vine Ave,,,,42.372479,-70.982654,,,https://www.mbta.com/stops/109887,,0,,0
109888,109888,Pleasant St @ Buchanan St,,,,42.372686,-70.984401,,,https://www.mbta.com/stops/109888,,0,,0
109890,109890,Pleasant St @ Bartlett Rd,,,,42.372995,-70.987061,,,https://www.mbta.com/stops/109890,,0,,0
109891,109891,Pleasant St @ Somerset Ave,,,,42.373301,-70.989729,,,https://www.mbta.com/stops/109891,,0,,0
109892,109892,Pauline St @ Pleasant St,,,,42.374310,-70.991123,,,https://www.mbta.com/stops/109892,,0,,1
109893,109893,Pauline St @ Woodside Ave,,,,42.375811,-70.987603,,,https://www.mbta.com/stops/109893,,0,,1
109894,109894,Hermon St @ Belcher St,,,,42.378202,-70.985457,,,https://www.mbta.com/stops/109894,,0,,0
109895,109895,Hermon St @ Lincoln St,,,,42.379628,-70.985699,,,https://www.mbta.com/stops/109895,,0,,0
109898,109898,Shirley St @ Washington Ave,,,,42.372758,-70.971283,,,https://www.mbta.com/stops/109898,,0,,0
109899,109899,Revere St @ Golden Dr,,,,42.385674,-70.976635,,,https://www.mbta.com/stops/109899,,0,,1
109900,109900,Revere St @ Hutchinson St,,,,42.385582,-70.976529,,,https://www.mbta.com/stops/109900,,0,,0
109901,109901,Shirley St @ Beach Rd,,,,42.380764,-70.974996,,,https://www.mbta.com/stops/109901,,0,,0
109902,109902,Shirley St opp Wave Way,,,,42.376909,-70.974402,,,https://www.mbta.com/stops/109902,,0,,0
109905,109905,Pauline St @ Hermon St,,,,42.376865,-70.984489,,,https://www.mbta.com/stops/109905,,0,,1
109906,109906,Crest Ave @ Hutchinson St,,,,42.385180,-70.974236,,,https://www.mbta.com/stops/109906,,0,,0
109914,109914,Shirley St @ Tafts Ave,,,,42.360110,-70.971369,,,https://www.mbta.com/stops/109914,,0,,0
109915,109915,Hermon St @ Pauline St,,,,42.377011,-70.984515,,,https://www.mbta.com/stops/109915,,0,,0
11,11,Melnea Cass Blvd @ Kerr Way,,,,42.334763,-71.084459,,,https://www.mbta.com/stops/11,,0,,0
110,110,Massachusetts Ave @ Holyoke St,,,,42.373259,-71.118124,,,https://www.mbta.com/stops/110,,0,,1
1100,1100,Hobart St @ Brooks St,,,,42.355539,-71.162428,,,https://www.mbta.com/stops/1100,,0,,0
1102,1102,N Beacon St @ Parsons St,,,,42.358297,-71.157999,,,https://www.mbta.com/stops/1102,,0,,1
1103,1103,N Beacon St @ Goodenough St,,,,42.357577,-71.154024,,,https://www.mbta.com/stops/1103,,0,,0
1104,1104,N Beacon St opp Vineland St,,,,42.357000,-71.152801,,,https://www.mbta.com/stops/1104,,0,,0
1105,1105,N Beacon @ Market St,,,,42.355923,-71.148687,,,https://www.mbta.com/stops/1105,,0,,0
1107,1107,N Beacon St @ Etna St,,,,42.355387,-71.146497,,,https://www.mbta.com/stops/1107,,0,,1
11070,11070,Life St @ Guest St,,,,42.356930,-71.145630,,,https://www.mbta.com/stops/11070,,0,,0
11071,11071,Arthur St @ Guest St - Stop & Shop,,,,42.356313,-71.141651,,,https://www.mbta.com/stops/11071,,0,,0
1109,1109,N Beacon St @ Saunders St,,,,42.354115,-71.141510,,,https://www.mbta.com/stops/1109,,0,,1
111,111,Mt Vernon St @ South Point Dr,,,,42.317184,-71.040238,,,https://www.mbta.com/stops/111,,0,,1
1110,1110,N Beacon St @ Cambridge St,,,,42.353583,-71.138173,,,https://www.mbta.com/stops/1110,,0,,1
1111,1111,Cambridge St opp Hano St,,,,42.353931,-71.136365,,,https://www.mbta.com/stops/1111,,0,,1
11111,11111,UMass Boston Busway,,,,42.311967,-71.038916,,,https://www.mbta.com/stops/11111,,0,,1
111146,111146,Pemberton Point,,,,42.303676,-70.919766,,,https://www.mbta.com/stops/111146,,0,,0
111152,111152,Main St from Pemberton Pnt to Spring St (FLAG),,,,42.303427,-70.913293,,,https://www.mbta.com/stops/111152,,0,,1
111159,111159,Spring St from Main St to Nantasket Ave (FLAG),,,,42.302958,-70.902498,,,https://www.mbta.com/stops/111159,,0,,0
111179,111179,Nantasket Ave from Y St to A St (FLAG),,,,42.298619,-70.882178,,,https://www.mbta.com/stops/111179,,0,,1
111196,111196,Nantasket Ave from A St to Kenberma St (FLAG),,,,42.287379,-70.876717,,,https://www.mbta.com/stops/111196,,0,,0
1112,1112,Cambridge St @ Harvard Ave,,,,42.355252,-71.133178,,,https://www.mbta.com/stops/1112,,0,,1
111206,111206,Nantasket Ave from Kenberma St to Bay St (FLAG),,,,42.279455,-70.869833,,,https://www.mbta.com/stops/111206,,0,,0
111214,111214,Nantasket Ave from Bay St to Wash Blvd (FLAG),,,,42.273140,-70.860180,,,https://www.mbta.com/stops/111214,,0,,1
111217,111217,Nantasket Ave from Wash Blvd to Park Ave (FLAG),,,,42.270704,-70.856877,,,https://www.mbta.com/stops/111217,,0,,1
111219,111219,Park Ave from Nantasket Ave to Rockland Cir (FLAG),,,,42.267539,-70.853300,,,https://www.mbta.com/stops/111219,,0,,0
111220,111220,Rockland Cir from Park to Rockland House Rd (FLAG),,,,42.266442,-70.853888,,,https://www.mbta.com/stops/111220,,0,,0
111222,111222,Wash Blvd from Rockland House Rd to Med Ctr (FLAG),,,,42.264870,-70.857550,,,https://www.mbta.com/stops/111222,,0,,0
111223,111223,Wash Blvd @ Hull Medical Ctr (FLAG),,,,42.263534,-70.859295,,,https://www.mbta.com/stops/111223,,0,,0
111232,111232,Atlantic Ave - Nantasket Ave to School St (FLAG),,,,42.265539,-70.846749,,,https://www.mbta.com/stops/111232,,0,,0
111234,111234,School St - Atlantic Ave to Nantasket Ave (FLAG),,,,42.264411,-70.845970,,,https://www.mbta.com/stops/111234,,0,,0
111236,111236,Nantasket Ave from School St to Rockland St (FLAG),,,,42.261535,-70.845016,,,https://www.mbta.com/stops/111236,,0,,0
111248,111248,Summer St from Rockland St to Cushing Way (FLAG),,,,42.247716,-70.876317,,,https://www.mbta.com/stops/111248,,0,,0
